link_id,Congested_Time_Max
4285,0.0941
4287,0.2178
4289,0.1121
4290,0.1178
4291,0.0966
4292,0.0887
4293,0.0656
4294,0.0937
4295,0.0923
4296,0.0729
4297,0.0908
4298,0.076
4299,0.0951
4301,0.1135
4303,0.424
4305,0.336
4307,0.1108
4309,0.4357
4311,0.066
4313,0.1308
4315,0.4811
4317,0.2447
4319,0.0433
4321,0.0704
4323,0.1504
4325,0.0866
4327,0.2524
4329,0.3735
4331,0.5197
4333,0.1738
4335,0.1937
4337,0.2198
4339,0.5139
4341,0.1033
4343,0.0347
4345,0.594
4347,0.2698
4349,0.0521
4351,0.3844
4353,0.2175
4355,0.0237
4357,0.3322
4359,0.2439
4361,0.1245
4363,0.0327
4365,0.3927
4367,0.1974
4369,0.1861
4371,0.2738
4373,0.0251
4375,0.3895
4377,0.3659
4379,0.1394
4381,0.055
4383,0.0764
4385,0.0583
4387,0.0485
4389,0.0753
4391,0.1109
4393,0.2353
4395,0.1981
4397,0.0681
4399,0.0743
4401,0.0561
4403,0.0538
4405,0.5232
4407,0.0731
4409,0.1048
4411,0.1085
4413,0.3277
4415,0.4416
4417,0.4043
4419,0.3622
4421,0.1833
4423,0.1229
4425,0.0751
4427,0.3205
4429,0.0824
4431,0.1411
4433,0.151
4435,0.2236
4437,0.0385
4439,0.1204
4441,0.0861
4443,0.0824
4445,0.1004
4447,0.0687
4449,0.9156
4451,0.1075
4452,0.1135
4453,0.1011
4454,0.1116
4456,0.0866
4457,0.0857
4458,0.0791
4459,0.0888
4460,0.1298
4461,0.12
4462,0.1262
4463,0.2438
4464,0.0423
4465,0.2125
4466,0.1601
4467,0.1045
4468,0.2691
4469,0.0759
4470,0.159
4472,0.047
4474,0.1548
4476,0.092
4478,0.2788
4480,0.363
4482,0.3717
4484,0.0583
4486,0.067
4488,0.0664
4489,0.0873
4490,0.0907
4491,0.0867
4493,0.3402
4495,0.0819
4496,0.088
4497,0.0661
4498,0.3056
4499,0.0408
4500,0.0772
4501,0.3145
4502,0.1118
4503,0.0814
4504,0.2507
4505,0.2474
4506,0.2596
4508,0.1428
4509,0.0674
4510,0.2623
4512,0.1172
4513,0.0798
4515,0.2978
4516,0.1786
4518,0.1678
4519,0.1522
4521,0.0855
4523,0.0932
4524,0.2341
4525,0.0791
4527,0.1609
4528,0.124
4529,0.299
4531,0.1764
4532,0.1437
4533,0.0734
4535,0.2324
4536,0.1133
4538,0.0282
4539,0.0261
4540,0.5368
4542,0.0737
4544,0.6328
4546,0.1208
4548,0.7324
4550,0.6298
4552,0.5266
4553,0.3143
4555,0.1026
4557,0.4881
4558,0.45
4560,0.628
4562,0.5518
4563,0.3701
4565,0.6744
4567,0.2968
4569,1.7971
4571,0.1063
4573,0.096
4575,0.2681
4577,0.0734
4578,0.3294
4580,0.0668
4581,0.1754
4582,0.3074
4584,0.2427
4586,0.1547
4588,0.3315
4590,0.7894
4592,0.2939
4594,0.3442
4596,0.0932
4598,0.1319
4600,0.2931
4602,0.4189
4604,0.0616
4605,0.3833
4607,0.1256
4609,0.0777
4610,0.6671
4612,0.2071
4614,0.4074
4616,0.0663
4617,0.195
4619,0.3253
4621,0.1218
4623,0.4078
4625,0.0485
4627,0.4323
4629,0.7784
4631,0.4193
4633,0.2021
4635,0.2728
4637,0.213
4639,0.1486
4641,0.0654
4643,0.1844
4645,0.0705
4646,0.111
4648,0.6336
4650,0.2005
4652,0.3343
4655,0.1621
4657,0.0876
4658,1.0931
4660,0.8039
4662,0.1127
4664,0.1258
4665,0.5459
4667,0.2371
4670,0.3021
4672,1.3224
4674,0.0418
4676,0.4601
4678,0.2599
4680,0.0803
4682,0.4242
4684,0.0887
4686,0.1767
4688,0.6769
4690,0.0755
4692,0.4022
4694,0.1105
4696,0.6212
4698,0.136
4700,0.0841
4701,0.0707
4703,0.0746
4704,0.2147
4706,0.2705
4708,0.1629
4710,0.0603
4713,0.0821
4715,0.5044
4717,0.2011
4719,0.0683
4720,0.3844
4722,0.1002
4723,0.0754
4724,0.1463
4726,0.2659
4728,0.2592
4730,0.8769
4732,0.1136
4733,0.1366
4735,0.1537
4737,0.6446
4739,0.1006
4741,0.2538
4743,0.0676
4744,0.3512
4746,0.78
4748,0.1831
4750,0.2956
4752,0.2281
4754,0.267
4756,0.0684
4757,0.1013
4759,0.4617
4761,0.1774
4763,0.4178
4765,0.087
4766,0.239
4769,0.2059
4770,0.0918
4772,0.055
4774,1.2318
4776,0.1064
4777,0.4892
4779,0.0593
4781,0.2819
4784,0.1859
4786,0.0731
4788,0.821
4790,0.1998
4792,1.135
4794,0.1048
4795,0.0742
4796,0.036
4798,0.3324
4800,0.3867
4802,0.1673
4804,1.7974
4806,0.1119
4808,1.0791
4810,0.5547
4812,0.1537
4814,0.4825
4816,0.4439
4818,0.2179
4820,0.3385
4822,0.8355
4824,0.1643
4826,0.3725
4828,0.2118
4830,0.084
4832,0.0689
4833,0.405
4835,0.1118
4837,0.6026
4839,0.0805
4840,0.146
4842,0.6015
4844,0.0903
4846,0.1505
4848,0.161
4850,0.4273
4852,0.1062
4854,0.1248
4856,0.9128
4858,0.3077
4860,0.1998
4862,0.0876
4863,0.1049
4865,0.0668
4866,0.5834
4868,0.1043
4870,0.6917
4872,0.686
4874,0.159
4876,0.0658
4878,0.1206
4879,0.0949
4880,0.1221
4881,0.1024
4882,0.0935
4883,0.0928
4884,0.1705
4885,1.1864
4886,0.1013
4887,0.0433
4888,0.1072
4889,0.1064
4890,0.16
4891,0.0742
4892,0.3938
4893,1.1749
4894,0.0904
4895,0.3433
4896,0.2544
4897,0.3394
4898,0.4235
4899,0.0852
4900,0.1034
4901,0.0638
4902,0.0375
4903,0.2841
4904,0.4853
4905,0.2272
4906,0.3487
4907,0.1471
4908,0.1761
4909,0.0848
4910,0.0827
4911,0.5174
4912,0.0432
4915,0.0368
4916,0.0686
4917,0.3077
4919,0.305
4920,0.0926
4921,0.1
4922,0.112
4923,0.2018
4924,0.1614
4925,0.1769
4926,0.109
4928,0.1611
4929,0.086
4930,0.1698
4931,0.273
4933,0.0803
4934,0.0776
4935,0.0824
4936,0.0692
4937,0.1449
4938,0.1038
4939,0.3278
4940,0.13024219809887777
4941,0.035
4942,0.3305
4943,0.055
4944,0.3618
4945,0.1298
4947,0.147
4948,0.131
4949,0.0851
4951,0.072
4952,0.0477
4953,0.0442
4954,0.8598
4955,0.0643
4956,0.0657
4957,0.0724
4958,0.4116
4959,0.2105
4960,0.0538
4961,0.0831
4962,0.3074
4963,0.155
4964,0.0621
4965,0.126
4966,0.0987
4967,0.1147
4968,0.1826
4969,0.3907
4970,0.2387
4971,0.226
4972,0.3506
4973,0.0701
4974,0.4044
4975,0.0666
4976,0.1661
4978,0.2189
4979,0.0702
4981,0.04378800218725159
4982,0.0879
4983,0.0857
4984,0.0634
4985,0.0739
4986,1.18
4988,0.0667
4989,0.0625
4990,0.0549
4991,0.058
4992,0.0781
4993,0.2059
4994,0.0493
4995,0.1321
4996,0.06
4997,0.0661
4998,0.1955
4999,0.07776618085830535
5000,0.04756616928269024
5001,0.1291
5002,0.1632
5003,0.1934
5004,0.2399
5005,0.2774
5006,0.0409
5007,0.1578
5008,0.0488
5009,0.0575
5011,0.2741
5012,0.0719
5013,0.2399
5014,0.2084
5015,0.078
5016,0.0377
5017,0.1649
5018,0.0816
5019,0.3599
5022,0.0299
5024,0.0486
5026,0.1026
5027,0.0538
5028,0.0621
5029,0.2688
5030,0.0756
5031,0.1142
5032,0.19
5033,0.0517
5034,0.1918
5035,0.1288
5037,0.0674
5038,0.2539
5040,0.5305
5041,0.0486
5042,0.3911
5043,1.2838
5045,0.1623
5046,0.1119
5047,0.3794
5048,0.0448
5049,0.5693
5051,0.156
5052,0.1852
5053,0.0567
5054,0.0905
5055,0.2514
5056,0.1412
5057,0.0551
5058,0.3104
5059,0.1591
5060,0.2621
5061,0.0846
5062,0.0898
5064,0.0295
5065,0.085
5066,0.11047431744490079
5067,0.4079
5068,0.0676
5069,0.0368
5070,0.0399
5071,0.3266
5072,0.078
5073,0.0396
5074,0.1619
5075,0.0897
5080,0.0483
5081,0.03563032224653372
5082,0.2007
5083,0.1044
5084,0.0878
5085,0.0791
5086,0.0483
5089,0.0407
5090,1.594
5092,0.2387
5095,0.2242
5096,0.6624
5097,0.0592
5099,0.0386601631191227
5100,0.3309
5101,0.08104631862270525
5104,0.19574040427282877
5105,0.2253
5106,0.2949
5108,0.0609
5109,0.2201
5110,0.1008
5111,0.0875
5113,0.1984
5114,0.041176791047644844
5116,0.0871
5117,0.0463
5118,0.0739
5119,0.2583
5121,0.3398
5122,0.191
5123,0.0671712925356712
5124,0.3969
5125,0.2612
5128,0.0756
5131,0.0589
5132,0.1634
5133,1.6875
5135,0.1002
5137,0.1256
5138,0.0758
5139,0.7353
5140,0.0742
5141,0.0454
5142,0.0809
5143,0.0397
5144,0.8282
5146,0.1926
5148,0.064
5149,0.5637
5150,0.0866
5151,0.1548
5157,0.7082
5158,0.0479
5159,0.0436
5161,0.0411
5162,0.5727
5163,0.0618
5164,0.0691
5165,0.0412
5167,0.3988
5169,0.054
5171,0.0495
5181,0.0388
5182,0.1199
5183,0.0985
5187,0.4053
5190,0.07783417819981647
5191,0.2774
5192,0.1354
5193,0.1102
5195,0.0414
5196,0.1195
5199,0.0897
5201,0.2929
5202,0.0682
5203,0.2849
5205,0.2683
5208,0.1671
5209,0.1322
5211,0.0947
5212,0.3184
5213,0.0651
5214,0.106
5215,0.0892
5216,0.0954
5217,0.2423
5218,0.0652
5220,0.029
5221,0.6202
5223,0.3427
5224,0.0487
5225,0.1475
5226,0.0516
5227,0.4791
5229,0.0344
5230,0.0527
5231,0.1846
5233,0.1171
5235,0.064
5238,0.2627
5241,0.0873
5243,0.1636
5244,0.1115
5248,0.0397
5249,0.6247
5254,0.0492
5257,0.1619
5261,0.2544
5264,0.0699
5265,0.2467
5266,0.2098
5267,0.0419
5270,0.0458
5274,0.8425
5275,0.0591
5276,0.11
5277,0.0456
5282,0.099
5284,0.6914
5287,0.0849
5288,0.3712
5289,0.0668
5293,0.3456
5299,0.246
5301,0.0584
5302,0.6011
5305,0.0669
5308,0.3714
5311,0.1264
5312,0.1057
5321,0.3268
5323,0.254
5327,0.1796
5330,0.1402
5335,0.0884
5336,0.1633
5337,0.3345
5341,0.4243
5347,0.2301
5348,0.0887
5353,0.3583
5354,0.078
5355,0.1256
5356,0.0521
5357,0.0708
5358,0.1453
5359,0.0686
5360,0.0508
5361,0.0284
5362,0.3913
5364,0.4446
5365,0.2304
5366,0.339
5367,0.1315
5368,0.0508
5369,0.1931
5370,0.0492
5371,0.0445
5372,0.0441
5373,0.0567
5374,0.0484
5375,0.0451
5376,0.1417
5377,0.5594
5379,0.0354
5380,0.2777
5381,0.0642
5382,0.0534
5383,0.2196
5384,0.2371
5385,0.4173
5386,0.0877
5387,0.0477
5388,0.0385
5389,0.1843
5390,0.0543
5391,0.1526
5392,0.0768
5393,0.0875
5394,0.0414
5395,0.1194
5396,0.0329
5397,0.5887
5398,0.0856
5400,0.043
5401,0.0662
5402,0.2791
5403,0.0612
5405,0.2846
5406,0.0934
5407,0.0855
5408,0.038
5409,0.029
5410,0.0968
5411,0.044
5412,0.226
5413,0.16318317007894248
5414,0.1962
5415,0.1122
5416,0.0629
5417,0.5598
5418,0.4796
5419,0.0419
5420,0.0559
5421,0.043
5422,0.1145
5424,0.1563
5425,0.0313
5426,0.0518
5427,0.0498
5428,0.069
5429,0.0388
5430,0.0582
5431,0.2806
5432,0.1969
5433,0.099
5434,0.1484
5435,0.1644
5436,0.0517
5437,0.1317
5438,0.0662
5439,0.0648
5440,0.034
5441,0.6552
5443,0.1002
5445,0.5115
5446,0.0731
5447,0.1925
5448,0.2323
5449,0.0819
5450,0.0592
5451,0.1013
5452,0.0424
5453,0.1963
5456,0.3602
5457,0.1319
5458,0.1111
5459,0.0607
5461,0.049
5462,0.4724
5463,0.3634
5464,0.101
5465,0.1051
5466,0.05377762091224431
5467,0.0384
5470,0.0601
5471,0.058
5472,0.1187
5473,0.0465
5474,0.1365
5477,0.1328
5480,0.6327
5481,0.0654
5482,0.1304
5483,0.1642
5484,0.2718
5485,0.272
5486,0.5891
5487,0.5476
5489,0.1502
5490,0.1068
5491,0.0384
5494,0.0987
5495,0.0502
5496,0.0704
5497,0.0453
5498,0.0863
5499,0.0759
5500,0.3757
5501,0.2043
5503,0.0975
5504,0.1071
5506,0.052
5507,0.3186
5508,0.0795
5509,0.2918
5510,0.0471
5511,0.0586
5512,0.0448
5513,0.0713
5514,0.0478
5515,0.1539
5516,0.0409
5517,0.1344
5520,0.1399
5521,0.0414
5522,0.3828
5524,0.0815
5525,0.0373
5526,0.0406
5527,0.0427
5528,0.1228
5529,0.0702
5531,0.1002
5533,0.0346
5534,0.1192
5535,0.0692
5536,0.0391
5539,0.034
5540,0.1449
5543,0.1482
5545,0.132
5546,0.0417
5547,0.046
5549,0.0451
5550,0.1085
5551,0.0427
5552,0.3539
5553,0.2966
5556,0.6368
5557,0.0628
5558,0.1208
5559,0.1618
5560,0.1341
5564,0.2023
5566,0.0579
5569,0.2865
5572,0.21
5573,0.1077
5574,0.0629
5575,0.1336
5578,0.0349
5581,0.0412
5585,0.4346
5587,0.1201
5589,0.0853
5591,0.0772
5592,0.7243
5593,0.0389
5595,0.2466
5597,0.0526
5599,0.36972674179908166
5601,0.2319
5602,0.3336
5603,0.0428
5605,0.1193
5607,0.2585
5610,0.2815
5612,0.0636
5613,0.0972
5615,0.2697
5618,0.0468
5619,0.0748
5620,0.3594
5621,0.0369
5623,0.0889
5626,0.0403
5627,0.3862
5629,0.0397
5631,0.1615
5632,0.2764
5633,0.0537
5637,0.1025
5639,0.3528
5641,0.1642
5642,0.04
5644,0.4627
5645,0.4981
5647,0.30935757017482135
5648,0.1855
5650,0.245
5651,0.0428
5652,0.2434
5658,0.2576
5660,0.085
5661,0.0511
5664,0.1007
5665,0.0511
5666,0.045
5671,0.0461
5672,0.4166
5673,0.0605
5674,0.0437
5676,0.0497
5679,0.1322380777321151
5682,0.203
5685,0.1625
5688,0.3276
5689,0.1077
5691,0.0487
5693,0.2463
5703,0.0494
5704,0.176
5707,0.3194
5709,0.0797
5710,0.2609
5713,0.0472
5719,0.0467
5720,0.1095
5722,0.0943
5724,0.2012
5725,0.4446
5727,0.1866
5728,0.1055
5733,0.0893
5735,0.0912
5736,0.284
5737,0.0778
5739,0.0833
5741,0.0431
5742,0.1168
5745,0.1314
5746,0.155
5747,0.2142
5749,0.1076
5750,0.0699
5751,0.0522
5752,0.0837
5758,0.395
5760,0.1817
5762,0.0445
5763,0.1008
5766,0.2670722802002388
5770,0.1594
5778,0.3701
5779,0.6719
5781,0.2025
5783,0.1521
5787,0.0772
5789,0.3356
5792,0.2452
5796,0.0448
5797,0.0927
5799,0.0481
5802,0.0668
5803,0.0589
5804,0.0757
5805,0.0475
5807,0.1049
5808,0.2129
5809,0.2749
5810,0.0778
5811,0.1632
5812,0.1614
5813,0.1939
5814,0.2776
5815,0.1157
5817,0.1324
5819,0.0758
5825,0.1052
5826,0.1856
5827,0.1178
5831,0.1188
5833,0.1756
5835,0.1937
5840,0.1067
5844,0.1279
5846,0.1422
5848,0.1003
5849,0.1837
5851,0.1261
5852,0.6112
5854,0.3044
5856,0.275
5858,0.1739
5860,0.0933
5861,2.3238
5862,0.0411
5863,0.0979
5864,0.1336
5866,0.096
5867,0.0639
5868,0.1333
5869,0.1282
5870,0.0735
5871,0.0631
5872,0.0714
5874,2.2842
5876,0.163
5877,0.248
5879,0.1692
5881,0.1155
5882,0.1502
5883,0.0666
5885,0.0744
5886,0.1413
5887,0.0777
5888,0.1531
5890,0.0719
5891,0.0756
5892,0.5241
5893,0.0945
5894,0.0929
5896,0.0612
5897,0.0852
5898,0.0668
5899,0.1997
5901,0.0843
5902,0.0553
5904,0.1408
5906,0.3042
5908,0.1343
5909,0.3176
5911,0.1876
5913,0.294
5914,0.1885
5915,0.2447
5917,0.6967
5918,0.0447
5920,0.1483
5922,0.1875
5923,1.1373
5924,0.0745
5926,0.057
5928,0.0585
5929,0.0458
5932,0.0548
5936,0.1199
5938,0.1545
5940,0.065
5942,0.3119
5944,0.1978
5946,0.1477
5948,0.1991
5950,0.3968
5952,0.2061
5954,0.1421
5956,0.1399
5958,0.1105
5960,0.1456
5962,0.1213
5964,0.1794
5966,0.1576
5967,0.1431
5968,0.0982
5969,0.0896
5970,0.1268
5971,0.0835
5972,0.4017
5973,0.0703
5974,0.091
5976,0.1961
5978,0.0494
5979,0.1115
5982,0.0514
5984,0.1542
5985,0.0862
5987,0.2847
5988,0.2165
5990,0.1813
5991,0.1837
5992,0.2111
5994,0.1412
5996,0.1077
6000,0.1055
6002,0.2054
6004,0.1068
6005,0.3015
6006,0.0849
6007,0.3181
6008,0.1584
6009,0.0464
6010,0.1139
6011,0.2271
6012,0.087
6013,0.0845
6014,0.0621
6015,0.0974
6017,0.2257
6018,0.2305
6019,0.1339
6020,0.14
6021,0.0876
6022,0.2259
6023,0.1438
6024,0.044
6026,0.1856
6028,0.5544
6030,0.1378
6032,0.0889
6034,0.4527
6035,0.2704
6036,0.5256
6037,0.4687
6038,0.041
6039,0.2637
6040,0.1764
6042,0.1619
6044,0.082
6045,0.4319
6046,0.1654
6047,0.368
6048,0.6293
6049,0.1216
6051,0.1488
6053,0.0866
6054,0.0832
6055,0.0839
6056,0.1041
6057,0.0904
6058,0.0873
6059,0.088
6060,0.1003
6067,0.0789
6068,0.1623
6069,0.1821
6070,0.0797
6071,0.0757
6072,0.0921
6073,0.0511
6074,0.1609
6075,0.0424
6076,0.0875
6077,0.0686
6079,0.1763
6080,0.081
6082,0.0794
6083,0.0705
6084,0.0713
6085,0.0668
6086,0.6881
6087,0.0708
6089,0.1809
6091,0.1368
6093,0.1382
6095,0.3193
6097,0.1241
6098,0.3739
6100,0.1805
6102,0.1497
6104,0.1293
6105,0.0785
6106,0.0667
6107,0.1086
6108,0.086
6109,0.1231
6110,0.0579
6112,0.0657
6113,0.1198
6114,0.054
6115,0.0678
6116,0.0757
6117,0.092
6119,0.0952
6120,0.0923
6121,0.0495
6123,0.4885
6126,0.0732
6129,0.1022
6131,0.1451
6133,0.0356
6135,0.097
6137,0.0667
6139,0.3402
6141,0.1239
